,age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,customer_tenure_days,preferred_category_Electronics,preferred_category_Fashion,preferred_category_Home,preferred_category_Sports,country_Brazil,country_Canada,country_China,country_France,country_Germany,country_India,country_Japan,country_UK,country_USA,gender_Male,gender_Other
242,46,93.19,10,76,0,77.0,89,0.54,1597,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
243,72,144.02,17,311,0,88.7,99,0.16,1302,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,48,39.66,11,81,0,47.6,40,0.39,321,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
245,78,121.75,12,145,0,32.3,94,0.4,1633,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
246,42,65.19,12,192,0,72.7,95,0.45,1548,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
247,55,94.53,13,223,0,90.5,6,0.19,442,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
248,31,219.13,12,52,0,11.4,11,0.28,703,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
249,25,144.27,14,344,0,79.7,64,0.26,452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
250,44,208.46,9,84,0,55.7,42,0.5,11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
251,71,66.57,11,128,0,86.8,59,0.2,187,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
252,19,230.77,5,210,0,51.4,8,0.11,1254,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,34,165.18,12,351,0,86.3,72,0.51,1209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254,54,92.56,12,263,0,55.4,55,0.43,576,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
255,31,216.55,13,182,0,14.5,39,0.44,543,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
256,42,120.2,10,271,0,0.5,51,0.46,1183,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
257,73,71.28,10,226,0,62.0,55,0.46,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,47,67.91,9,321,0,59.2,76,0.14,179,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
259,46,109.3,11,11,0,21.0,3,0.15,1656,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
260,37,130.07,11,92,0,85.1,43,0.42,254,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
261,38,150.91,10,329,0,86.8,45,0.43,1725,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
262,78,43.4,13,189,0,80.4,80,0.59,605,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
263,70,107.58,8,85,0,93.7,91,0.25,1802,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
264,39,69.4,9,353,0,50.7,16,0.16,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,52,93.19,7,276,0,70.2,5,0.21,513,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
266,54,43.46,11,292,0,90.4,40,0.03,843,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
267,33,43.23,7,260,0,45.6,76,0.22,1488,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
268,67,30.04,9,197,0,61.8,67,0.26,153,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
269,75,98.03,10,322,0,51.3,99,0.12,863,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
270,66,199.79,8,9,0,98.3,45,0.43,204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
271,60,22.68,13,87,0,43.8,3,0.32,1398,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
272,34,159.8,9,339,0,31.7,31,0.18,1550,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,33,141.68,8,317,0,63.0,24,0.03,983,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
274,75,88.19,6,36,1,28.1,29,0.19,1645,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
275,72,154.29,16,222,0,85.8,55,0.23,445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
276,19,160.72,6,174,0,89.2,33,0.11,818,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
277,21,127.47,7,208,0,34.5,51,0.38,856,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
278,38,145.93,12,48,0,35.8,80,0.21,435,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
279,56,107.35,12,23,0,8.7,97,0.25,1239,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
280,51,223.09,5,337,0,25.6,74,0.06,364,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
281,47,86.36,11,105,0,6.8,30,0.05,1337,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
282,23,138.8,17,310,0,75.7,98,0.4,1132,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
283,34,114.02,9,262,0,18.0,61,0.2,674,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
284,56,58.02,5,205,0,7.9,60,0.19,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,42,62.37,12,168,0,16.4,35,0.11,685,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
286,22,73.61,8,157,0,37.7,7,0.22,1485,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
287,22,218.12,11,240,1,42.2,6,0.43,28,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
288,37,79.61,5,122,0,89.9,15,0.05,891,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
289,33,199.04,10,19,0,28.0,96,0.32,1513,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
290,68,107.96,10,55,0,71.8,66,0.29,1326,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
291,58,111.55,13,279,0,89.5,96,0.16,480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
292,54,88.69,4,107,0,85.7,92,0.09,664,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
293,57,256.53,7,139,0,19.9,85,0.12,1065,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
294,26,82.72,11,90,0,28.0,17,0.16,929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
295,22,267.51,8,270,0,5.4,19,0.2,1226,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
296,59,19.72,12,328,0,48.3,14,0.21,1744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297,74,50.63,10,209,0,40.5,49,0.36,1031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
298,19,143.6,7,175,0,54.5,51,0.2,1640,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
299,26,181.76,8,60,0,45.8,34,0.18,415,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,60,143.55,11,283,0,73.6,84,0.1,1415,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
301,53,46.78,11,2,0,67.0,21,0.15,373,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
302,39,81.26,8,271,0,42.9,48,0.38,807,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
303,39,47.94,11,163,0,3.8,67,0.59,443,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
304,39,220.81,7,8,0,34.4,58,0.15,1204,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
305,51,46.21,5,11,0,32.4,78,0.24,553,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
306,72,153.25,9,73,0,8.9,21,0.36,310,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
307,46,27.39,10,237,0,50.95,27,0.47,157,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
308,55,96.33,7,299,0,98.7,71,0.24,195,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
309,76,192.43,6,107,0,82.1,29,0.11,601,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
310,63,47.95,7,12,0,80.2,9,0.3,810,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
311,50,86.28,13,233,0,84.3,79,0.24,999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
312,35,69.29,14,244,0,86.5,44,0.35,776,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
313,24,80.57,11,320,0,32.5,28,0.7,247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314,18,56.16,14,91,0,32.2,38,0.53,441,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
315,50,102.37,15,359,0,50.95,15,0.43,1220,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
316,18,203.85,8,197,0,81.9,15,0.23,1824,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
317,41,102.67,13,115,0,50.95,30,0.12,492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,21,143.44,11,130,0,1.7,32,0.46,1397,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,21,98.38,10,364,0,94.9,40,0.32,1058,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
320,78,93.19,9,152,0,28.6,76,0.12,1625,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
321,35,248.29,13,120,0,62.6,84,0.46,409,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
322,44,153.54,8,107,0,64.0,91,0.35,153,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
323,60,525.24,9,15,0,11.3,2,0.33,568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,76,102.28,14,298,0,69.6,22,0.26,328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
325,49,81.92,9,55,0,53.4,26,0.03,487,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
326,50,52.49,11,102,0,61.1,40,0.17,839,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
327,45,85.12,8,207,0,44.7,8,0.21,787,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
328,59,133.31,9,150,0,80.4,36,0.32,1131,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
329,58,75.66,15,261,0,63.5,26,0.08,1048,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
330,72,125.99,6,42,0,19.3,81,0.2,1259,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
331,53,33.07,3,299,0,75.3,7,0.07,1631,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
332,77,186.1,13,117,0,50.3,1,0.18,596,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
333,23,49.0,9,335,0,3.7,91,0.55,279,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
334,79,81.9,5,278,0,39.5,90,0.7,1636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
335,33,58.21,9,143,0,40.2,32,0.15,382,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
336,51,142.83,7,227,1,80.1,78,0.36,1374,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
337,40,96.2,9,203,0,23.4,83,0.28,1382,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
338,67,164.44,11,228,0,45.3,9,0.26,205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
339,59,131.4,11,264,0,5.4,59,0.06,92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
340,41,118.56,7,136,0,88.1,44,0.45,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341,73,57.87,14,239,1,44.4,65,0.09,1046,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
342,66,168.12,12,185,0,85.7,21,0.04,888,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
343,30,76.83,11,314,0,67.7,20,0.25,1267,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
344,73,94.98,9,150,0,32.0,49,0.2,1773,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
345,35,177.45,8,324,0,71.3,97,0.36,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
346,71,53.77,13,290,0,46.9,33,0.31,417,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
347,30,99.94,10,352,0,34.1,18,0.14,1492,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
348,66,111.71,7,109,0,66.8,41,0.23,713,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349,54,213.44,9,39,0,77.4,17,0.16,1245,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
350,60,72.69,10,141,0,68.9,13,0.54,1373,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
351,56,41.08,7,339,0,46.3,43,0.52,1502,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
352,78,235.3,9,12,0,25.9,73,0.32,1748,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
353,59,124.9,7,52,0,81.0,65,0.58,266,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
354,34,162.07,11,79,0,34.7,23,0.19,527,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
355,32,118.56,9,232,0,61.3,40,0.17,572,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
356,35,125.24,14,350,0,11.5,34,0.21,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
357,40,119.79,15,38,0,74.0,36,0.2,1757,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
358,71,206.68,11,226,0,95.3,50,0.44,1398,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
359,68,273.29,11,339,0,44.9,78,0.24,467,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
360,47,76.17,16,120,0,54.8,85,0.26,336,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
361,75,114.34,7,64,0,89.9,85,0.75,442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
362,51,80.0,13,295,0,79.5,92,0.02,1655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
363,75,24.61,5,204,0,96.2,96,0.37,1509,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,21,112.77,6,134,0,50.95,30,0.04,1639,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
365,20,204.65,9,44,0,47.0,40,0.49,1058,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,24,94.55,13,277,0,45.6,12,0.37,1683,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
367,73,61.73,9,134,0,47.3,93,0.05,765,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
368,35,112.98,9,51,1,91.3,1,0.14,908,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
369,59,122.89,15,228,0,20.6,90,0.36,1797,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
370,24,110.06,9,355,0,89.5,16,0.36,905,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
371,57,105.8,12,67,0,57.1,82,0.11,647,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
372,23,93.19,11,197,0,53.7,97,0.34,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,39,66.13,13,66,0,41.6,50,0.09,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
374,75,43.91,13,2,0,54.0,43,0.31,1416,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
375,18,83.66,8,57,0,80.3,87,0.16,1414,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
376,21,256.51,8,255,0,49.2,60,0.56,828,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
377,63,79.09,4,355,0,77.6,5,0.21,1099,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
378,66,32.68,7,264,0,41.7,21,0.07,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
379,69,89.98,5,15,0,18.3,65,0.27,591,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,67,124.96,17,267,0,41.5,95,0.24,335,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
381,60,137.6,10,101,0,72.3,82,0.58,460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,46,213.51,9,286,0,85.2,21,0.45,434,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383,38,100.44,10,221,0,77.2,71,0.29,360,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
384,43,121.16,9,20,0,37.4,65,0.09,1466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,31,107.33,7,20,0,57.9,23,0.3,1715,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
386,26,274.81,11,91,0,36.0,91,0.07,411,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
387,76,354.59,12,283,0,70.4,60,0.4,677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
388,64,71.29,12,132,0,43.6,2,0.32,1040,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
389,29,148.72,13,326,0,76.5,34,0.09,253,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
390,59,256.98,11,328,0,1.3,57,0.36,384,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
391,68,188.19,6,174,0,34.0,16,0.66,1285,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
392,73,41.95,8,212,0,87.8,74,0.54,721,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
393,68,122.54,7,147,0,32.4,84,0.13,1383,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
394,23,98.46,9,231,0,39.5,48,0.46,934,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
395,37,543.3,11,164,0,79.1,25,0.36,1094,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
396,41,151.22,4,313,0,9.5,68,0.42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,44,17.05,9,144,0,50.95,32,0.44,1744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,55,88.6,14,297,0,50.95,45,0.27,1417,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
399,25,67.2,12,222,0,95.7,92,0.07,199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
400,18,69.69,11,352,0,78.3,40,0.23,286,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
401,71,62.09,10,61,0,50.95,13,0.23,186,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
402,66,179.38,17,95,0,83.5,5,0.66,1027,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
403,66,32.32,7,111,0,47.6,17,0.1,1084,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
404,41,142.37,16,86,0,78.3,71,0.37,1024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
405,64,123.92,8,254,0,23.9,10,0.25,1525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,24,173.18,9,112,0,34.1,91,0.26,543,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
407,36,114.79,12,253,0,90.2,59,0.22,986,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
408,39,31.04,11,347,0,91.1,35,0.5,454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
409,74,98.54,10,321,0,28.5,23,0.15,714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
410,72,79.68,11,31,0,8.4,56,0.2,1468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,77,167.31,8,63,0,92.9,16,0.45,852,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
412,52,61.31,9,153,0,30.0,52,0.12,1492,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
413,79,94.02,11,4,0,12.0,27,0.18,1785,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
414,47,123.77,10,329,0,34.8,15,0.09,586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,46,210.65,13,209,0,28.2,62,0.54,546,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
416,39,54.42,5,91,0,8.1,6,0.08,1488,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
417,28,198.93,11,221,0,98.4,24,0.09,564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
418,37,150.98,9,189,0,29.4,87,0.25,777,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
419,79,109.29,8,59,0,27.2,5,0.1,1094,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
420,46,48.01,4,204,0,42.0,71,0.4,1292,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
421,68,106.14,11,211,0,41.5,86,0.44,109,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
422,58,34.27,12,257,0,43.4,93,0.14,1825,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
423,59,93.19,13,88,0,90.7,53,0.38,103,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
424,51,134.44,9,235,0,6.0,31,0.22,485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
425,18,267.61,17,362,0,94.2,35,0.38,1485,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
426,48,117.96,7,331,0,66.6,98,0.5,782,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
427,47,38.23,9,195,1,50.95,19,0.15,731,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
428,65,67.78,12,331,0,15.8,34,0.21,425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,35,46.97,11,182,0,32.9,94,0.2,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
430,72,135.25,8,250,0,5.2,83,0.25,191,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
431,75,167.14,14,223,0,65.3,82,0.41,1795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
432,34,33.53,5,170,0,34.0,1,0.11,1351,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
433,55,65.6,11,197,0,55.1,41,0.29,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,31,461.53,11,248,0,75.3,53,0.24,1015,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
435,40,64.68,8,180,0,55.4,80,0.71,407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
436,42,97.45,7,276,0,7.1,64,0.34,860,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
437,32,95.26,4,274,0,6.2,40,0.43,433,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
438,63,81.9,9,160,0,86.7,62,0.19,1495,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
439,73,120.43,9,247,0,26.2,55,0.26,1808,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
440,39,119.19,9,318,0,36.2,92,0.15,242,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
441,20,104.24,12,187,0,21.8,11,0.32,916,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
442,73,209.58,8,18,0,69.9,52,0.73,1656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443,72,224.8,6,243,0,38.6,96,0.22,1680,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
444,36,150.84,5,112,0,45.6,26,0.34,310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
445,74,94.58,7,277,0,67.4,74,0.51,1219,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
446,61,71.82,13,50,0,62.3,87,0.08,1275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
447,51,87.55,12,343,0,77.4,48,0.35,1726,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
448,52,134.24,14,122,0,74.9,45,0.39,390,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
449,67,85.92,12,237,0,44.0,33,0.29,705,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
450,78,221.97,12,318,0,19.2,64,0.16,1046,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
451,18,45.42,11,61,0,22.3,78,0.27,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,69,117.92,8,73,0,70.7,9,0.17,251,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
453,38,44.54,17,244,0,26.1,78,0.61,561,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
454,46,49.41,11,31,0,44.0,2,0.19,1229,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
455,23,78.09,15,152,0,10.8,75,0.38,1679,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
456,54,55.71,15,143,0,12.2,14,0.13,1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,18,157.45,21,14,0,25.0,36,0.11,71,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
458,68,18.84,9,303,0,8.5,35,0.14,1312,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459,18,65.6,11,273,0,27.5,64,0.08,198,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460,44,53.48,9,244,0,56.8,25,0.2,885,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461,38,51.64,10,278,0,74.5,97,0.17,490,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
462,70,149.32,12,54,0,3.3,9,0.51,1018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
463,33,145.38,9,41,0,60.1,77,0.26,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
464,61,171.69,13,358,0,36.3,43,0.38,671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
465,76,190.42,14,51,0,22.7,10,0.12,42,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
466,78,107.29,12,10,0,3.2,57,0.42,360,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
467,71,36.35,9,310,0,32.6,33,0.22,228,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
468,57,63.61,8,87,0,79.0,9,0.22,1092,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
469,43,87.82,9,226,0,53.0,54,0.05,385,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
470,33,81.68,12,113,0,77.6,13,0.24,62,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
471,45,150.19,8,24,0,41.2,24,0.19,606,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
472,18,86.96,10,91,0,84.3,62,0.1,651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
473,53,23.39,10,86,0,15.0,40,0.11,458,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
474,27,142.72,14,80,0,82.0,59,0.33,502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,60,35.3,6,249,0,47.6,56,0.72,401,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
476,34,59.25,8,249,0,74.6,64,0.35,1410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
477,74,63.94,4,209,0,24.0,60,0.5,1213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
478,76,88.09,8,8,0,48.6,81,0.3,1066,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
479,40,93.19,14,98,0,73.3,97,0.35,1769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
480,24,93.19,10,35,0,48.4,23,0.75,394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
481,61,110.71,9,56,0,45.8,27,0.4,1465,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
482,70,233.88,18,62,0,81.1,61,0.1,820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
483,24,29.51,12,337,0,16.2,44,0.25,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
484,61,26.11,13,275,0,47.5,57,0.12,706,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
485,32,228.23,12,212,0,50.95,43,0.12,316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
486,51,169.06,6,302,0,84.5,62,0.34,1784,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
